,Lat/Long,MaxEirp,Lat,Long,geometry
308,"-96.791207,32.795713",36.0,32.795713,-96.791207,POINT (-96.791207 32.795713)
309,"-96.791252,32.800194",36.0,32.800194,-96.791252,POINT (-96.791252 32.800194)
310,"-96.791296,32.804676",36.0,32.804676,-96.791296,POINT (-96.791296 32.804676)
311,"-96.791341,32.809157",36.0,32.809157,-96.791341,POINT (-96.791341 32.809157)
312,"-96.791386,32.813638",36.0,32.813638,-96.791386,POINT (-96.791386 32.813638)
313,"-96.79143,32.81812",36.0,32.81812,-96.79143,POINT (-96.79143 32.81812)
314,"-96.791475,32.822601",36.0,32.822601,-96.791475,POINT (-96.791475 32.822601)
315,"-96.79152,32.827082",36.0,32.827082,-96.79152,POINT (-96.79152 32.827082)
316,"-96.791565,32.831564",36.0,32.831564,-96.791565,POINT (-96.791565 32.831564)
317,"-96.791609,32.836045",36.0,32.836045,-96.791609,POINT (-96.791609 32.836045)
318,"-96.791654,32.840526",36.0,32.840526,-96.791654,POINT (-96.791654 32.840526)
319,"-96.791699,32.845007",36.0,32.845007,-96.791699,POINT (-96.791699 32.845007)
320,"-96.791744,32.849488",36.0,32.849488,-96.791744,POINT (-96.791744 32.849488)
321,"-96.791788,32.853969",36.0,32.853969,-96.791788,POINT (-96.791788 32.853969)
322,"-96.791833,32.85845",36.0,32.85845,-96.791833,POINT (-96.791833 32.85845)
323,"-96.791878,32.862931",36.0,32.862931,-96.791878,POINT (-96.791878 32.862931)
324,"-96.791923,32.867412",36.0,32.867412,-96.791923,POINT (-96.791923 32.867412)
325,"-96.791968,32.871893",36.0,32.871893,-96.791968,POINT (-96.791968 32.871893)
326,"-96.792012,32.876374",36.0,32.876374,-96.792012,POINT (-96.792012 32.876374)
327,"-96.792057,32.880855",36.0,32.880855,-96.792057,POINT (-96.792057 32.880855)
328,"-96.792102,32.885336",36.0,32.885336,-96.792102,POINT (-96.792102 32.885336)
329,"-96.792147,32.889817",36.0,32.889817,-96.792147,POINT (-96.792147 32.889817)
330,"-96.792192,32.894297",36.0,32.894297,-96.792192,POINT (-96.792192 32.894297)
331,"-96.792236,32.898778",36.0,32.898778,-96.792236,POINT (-96.792236 32.898778)
332,"-96.792281,32.903259",36.0,32.903259,-96.792281,POINT (-96.792281 32.903259)
333,"-96.792326,32.90774",36.0,32.90774,-96.792326,POINT (-96.792326 32.90774)
334,"-96.792371,32.91222",36.0,32.91222,-96.792371,POINT (-96.792371 32.91222)
335,"-96.792416,32.916701",36.0,32.916701,-96.792416,POINT (-96.792416 32.916701)
336,"-96.792461,32.921182",36.0,32.921182,-96.792461,POINT (-96.792461 32.921182)
337,"-96.792505,32.925662",36.0,32.925662,-96.792505,POINT (-96.792505 32.925662)
338,"-96.79255,32.930143",36.0,32.930143,-96.79255,POINT (-96.79255 32.930143)
339,"-96.792595,32.934623",36.0,32.934623,-96.792595,POINT (-96.792595 32.934623)
340,"-96.79264,32.939104",36.0,32.939104,-96.79264,POINT (-96.79264 32.939104)
341,"-96.792685,32.943584",36.0,32.943584,-96.792685,POINT (-96.792685 32.943584)
342,"-96.795543,32.692593",36.0,32.692593,-96.795543,POINT (-96.795543 32.692593)
343,"-96.795588,32.697075",36.0,32.697075,-96.795588,POINT (-96.795588 32.697075)
344,"-96.795633,32.701558",36.0,32.701558,-96.795633,POINT (-96.795633 32.701558)
345,"-96.795677,32.70604",36.0,32.70604,-96.795677,POINT (-96.795677 32.70604)
346,"-96.795722,32.710522",36.0,32.710522,-96.795722,POINT (-96.795722 32.710522)
347,"-96.795767,32.715004",36.0,32.715004,-96.795767,POINT (-96.795767 32.715004)
348,"-96.795812,32.719486",36.0,32.719486,-96.795812,POINT (-96.795812 32.719486)
349,"-96.795857,32.723968",36.0,32.723968,-96.795857,POINT (-96.795857 32.723968)
350,"-96.795902,32.72845",36.0,32.72845,-96.795902,POINT (-96.795902 32.72845)
351,"-96.795947,32.732932",36.0,32.732932,-96.795947,POINT (-96.795947 32.732932)
352,"-96.795992,32.737414",36.0,32.737414,-96.795992,POINT (-96.795992 32.737414)
353,"-96.796037,32.741896",36.0,32.741896,-96.796037,POINT (-96.796037 32.741896)
354,"-96.796082,32.746377",36.0,32.746377,-96.796082,POINT (-96.796082 32.746377)
355,"-96.796127,32.750859",34.735762,32.750859,-96.796127,POINT (-96.796127 32.750859)
356,"-96.796172,32.755341",36.0,32.755341,-96.796172,POINT (-96.796172 32.755341)
357,"-96.796217,32.759823",36.0,32.759823,-96.796217,POINT (-96.796217 32.759823)
358,"-96.796262,32.764304",36.0,32.764304,-96.796262,POINT (-96.796262 32.764304)
359,"-96.796307,32.768786",36.0,32.768786,-96.796307,POINT (-96.796307 32.768786)
360,"-96.796352,32.773268",36.0,32.773268,-96.796352,POINT (-96.796352 32.773268)
361,"-96.796397,32.777749",36.0,32.777749,-96.796397,POINT (-96.796397 32.777749)
362,"-96.796442,32.782231",36.0,32.782231,-96.796442,POINT (-96.796442 32.782231)
363,"-96.796487,32.786712",36.0,32.786712,-96.796487,POINT (-96.796487 32.786712)
364,"-96.796532,32.791194",36.0,32.791194,-96.796532,POINT (-96.796532 32.791194)
365,"-96.796577,32.795675",36.0,32.795675,-96.796577,POINT (-96.796577 32.795675)
366,"-96.796622,32.800157",36.0,32.800157,-96.796622,POINT (-96.796622 32.800157)
367,"-96.796667,32.804638",36.0,32.804638,-96.796667,POINT (-96.796667 32.804638)
368,"-96.796712,32.80912",36.0,32.80912,-96.796712,POINT (-96.796712 32.80912)
369,"-96.796757,32.813601",36.0,32.813601,-96.796757,POINT (-96.796757 32.813601)
370,"-96.796802,32.818082",36.0,32.818082,-96.796802,POINT (-96.796802 32.818082)
371,"-96.796847,32.822564",36.0,32.822564,-96.796847,POINT (-96.796847 32.822564)
372,"-96.796892,32.827045",36.0,32.827045,-96.796892,POINT (-96.796892 32.827045)
373,"-96.796937,32.831526",36.0,32.831526,-96.796937,POINT (-96.796937 32.831526)
374,"-96.796982,32.836007",36.0,32.836007,-96.796982,POINT (-96.796982 32.836007)
375,"-96.797027,32.840488",36.0,32.840488,-96.797027,POINT (-96.797027 32.840488)
376,"-96.797072,32.84497",36.0,32.84497,-96.797072,POINT (-96.797072 32.84497)
377,"-96.797117,32.849451",36.0,32.849451,-96.797117,POINT (-96.797117 32.849451)
378,"-96.797162,32.853932",36.0,32.853932,-96.797162,POINT (-96.797162 32.853932)
379,"-96.797207,32.858413",36.0,32.858413,-96.797207,POINT (-96.797207 32.858413)
380,"-96.797252,32.862894",36.0,32.862894,-96.797252,POINT (-96.797252 32.862894)
381,"-96.797298,32.867375",36.0,32.867375,-96.797298,POINT (-96.797298 32.867375)
382,"-96.797343,32.871856",36.0,32.871856,-96.797343,POINT (-96.797343 32.871856)
383,"-96.797388,32.876337",36.0,32.876337,-96.797388,POINT (-96.797388 32.876337)
384,"-96.797433,32.880818",36.0,32.880818,-96.797433,POINT (-96.797433 32.880818)
385,"-96.797478,32.885298",36.0,32.885298,-96.797478,POINT (-96.797478 32.885298)
386,"-96.797523,32.889779",36.0,32.889779,-96.797523,POINT (-96.797523 32.889779)
387,"-96.797568,32.89426",36.0,32.89426,-96.797568,POINT (-96.797568 32.89426)
388,"-96.797613,32.898741",36.0,32.898741,-96.797613,POINT (-96.797613 32.898741)
389,"-96.797658,32.903221",36.0,32.903221,-96.797658,POINT (-96.797658 32.903221)
390,"-96.797704,32.907702",36.0,32.907702,-96.797704,POINT (-96.797704 32.907702)
391,"-96.797749,32.912183",36.0,32.912183,-96.797749,POINT (-96.797749 32.912183)
392,"-96.797794,32.916663",36.0,32.916663,-96.797794,POINT (-96.797794 32.916663)
393,"-96.797839,32.921144",36.0,32.921144,-96.797839,POINT (-96.797839 32.921144)
394,"-96.797884,32.925625",36.0,32.925625,-96.797884,POINT (-96.797884 32.925625)
395,"-96.797929,32.930105",36.0,32.930105,-96.797929,POINT (-96.797929 32.930105)
396,"-96.797974,32.934586",36.0,32.934586,-96.797974,POINT (-96.797974 32.934586)
397,"-96.79802,32.939066",36.0,32.939066,-96.79802,POINT (-96.79802 32.939066)
398,"-96.798065,32.943547",36.0,32.943547,-96.798065,POINT (-96.798065 32.943547)
399,"-96.800906,32.692556",36.0,32.692556,-96.800906,POINT (-96.800906 32.692556)
400,"-96.800951,32.697038",36.0,32.697038,-96.800951,POINT (-96.800951 32.697038)
401,"-96.800996,32.70152",36.0,32.70152,-96.800996,POINT (-96.800996 32.70152)
402,"-96.801041,32.706002",36.0,32.706002,-96.801041,POINT (-96.801041 32.706002)
403,"-96.801086,32.710484",36.0,32.710484,-96.801086,POINT (-96.801086 32.710484)
404,"-96.801132,32.714966",36.0,32.714966,-96.801132,POINT (-96.801132 32.714966)
405,"-96.801177,32.719448",36.0,32.719448,-96.801177,POINT (-96.801177 32.719448)
406,"-96.801222,32.72393",36.0,32.72393,-96.801222,POINT (-96.801222 32.72393)
407,"-96.801267,32.728412",36.0,32.728412,-96.801267,POINT (-96.801267 32.728412)
408,"-96.801313,32.732894",36.0,32.732894,-96.801313,POINT (-96.801313 32.732894)
409,"-96.801358,32.737376",36.0,32.737376,-96.801358,POINT (-96.801358 32.737376)
410,"-96.801403,32.741858",36.0,32.741858,-96.801403,POINT (-96.801403 32.741858)
411,"-96.801448,32.74634",36.0,32.74634,-96.801448,POINT (-96.801448 32.74634)
412,"-96.801494,32.750821",36.0,32.750821,-96.801494,POINT (-96.801494 32.750821)
413,"-96.801539,32.755303",34.659319,32.755303,-96.801539,POINT (-96.801539 32.755303)
414,"-96.801584,32.759785",33.479207,32.759785,-96.801584,POINT (-96.801584 32.759785)
415,"-96.801629,32.764267",36.0,32.764267,-96.801629,POINT (-96.801629 32.764267)
416,"-96.801675,32.768748",36.0,32.768748,-96.801675,POINT (-96.801675 32.768748)
417,"-96.80172,32.77323",36.0,32.77323,-96.80172,POINT (-96.80172 32.77323)
418,"-96.801765,32.777712",36.0,32.777712,-96.801765,POINT (-96.801765 32.777712)
419,"-96.801811,32.782193",36.0,32.782193,-96.801811,POINT (-96.801811 32.782193)
420,"-96.801856,32.786675",36.0,32.786675,-96.801856,POINT (-96.801856 32.786675)
421,"-96.801901,32.791156",36.0,32.791156,-96.801901,POINT (-96.801901 32.791156)
422,"-96.801947,32.795638",36.0,32.795638,-96.801947,POINT (-96.801947 32.795638)
423,"-96.801992,32.800119",36.0,32.800119,-96.801992,POINT (-96.801992 32.800119)
424,"-96.802037,32.804601",36.0,32.804601,-96.802037,POINT (-96.802037 32.804601)
425,"-96.802083,32.809082",36.0,32.809082,-96.802083,POINT (-96.802083 32.809082)
426,"-96.802128,32.813563",36.0,32.813563,-96.802128,POINT (-96.802128 32.813563)
427,"-96.802173,32.818045",36.0,32.818045,-96.802173,POINT (-96.802173 32.818045)
428,"-96.802219,32.822526",36.0,32.822526,-96.802219,POINT (-96.802219 32.822526)
429,"-96.802264,32.827007",36.0,32.827007,-96.802264,POINT (-96.802264 32.827007)
430,"-96.802309,32.831488",36.0,32.831488,-96.802309,POINT (-96.802309 32.831488)
431,"-96.802355,32.83597",36.0,32.83597,-96.802355,POINT (-96.802355 32.83597)
432,"-96.8024,32.840451",36.0,32.840451,-96.8024,POINT (-96.8024 32.840451)
433,"-96.802445,32.844932",36.0,32.844932,-96.802445,POINT (-96.802445 32.844932)
434,"-96.802491,32.849413",36.0,32.849413,-96.802491,POINT (-96.802491 32.849413)
435,"-96.802536,32.853894",36.0,32.853894,-96.802536,POINT (-96.802536 32.853894)
436,"-96.802581,32.858375",36.0,32.858375,-96.802581,POINT (-96.802581 32.858375)
437,"-96.802627,32.862856",36.0,32.862856,-96.802627,POINT (-96.802627 32.862856)
438,"-96.802672,32.867337",36.0,32.867337,-96.802672,POINT (-96.802672 32.867337)
439,"-96.802718,32.871818",36.0,32.871818,-96.802718,POINT (-96.802718 32.871818)
440,"-96.802763,32.876299",36.0,32.876299,-96.802763,POINT (-96.802763 32.876299)
441,"-96.802808,32.88078",36.0,32.88078,-96.802808,POINT (-96.802808 32.88078)
442,"-96.802854,32.885261",36.0,32.885261,-96.802854,POINT (-96.802854 32.885261)
443,"-96.802899,32.889741",36.0,32.889741,-96.802899,POINT (-96.802899 32.889741)
444,"-96.802945,32.894222",36.0,32.894222,-96.802945,POINT (-96.802945 32.894222)
445,"-96.80299,32.898703",36.0,32.898703,-96.80299,POINT (-96.80299 32.898703)
446,"-96.803036,32.903184",36.0,32.903184,-96.803036,POINT (-96.803036 32.903184)
447,"-96.803081,32.907664",36.0,32.907664,-96.803081,POINT (-96.803081 32.907664)
448,"-96.803126,32.912145",36.0,32.912145,-96.803126,POINT (-96.803126 32.912145)
449,"-96.803172,32.916626",36.0,32.916626,-96.803172,POINT (-96.803172 32.916626)
450,"-96.803217,32.921106",36.0,32.921106,-96.803217,POINT (-96.803217 32.921106)
451,"-96.803263,32.925587",36.0,32.925587,-96.803263,POINT (-96.803263 32.925587)
452,"-96.803308,32.930067",36.0,32.930067,-96.803308,POINT (-96.803308 32.930067)
453,"-96.803354,32.934548",36.0,32.934548,-96.803354,POINT (-96.803354 32.934548)
454,"-96.803399,32.939028",36.0,32.939028,-96.803399,POINT (-96.803399 32.939028)
455,"-96.803445,32.943509",36.0,32.943509,-96.803445,POINT (-96.803445 32.943509)
456,"-96.806269,32.692518",36.0,32.692518,-96.806269,POINT (-96.806269 32.692518)
457,"-96.806314,32.697",36.0,32.697,-96.806314,POINT (-96.806314 32.697)
458,"-96.80636,32.701482",36.0,32.701482,-96.80636,POINT (-96.80636 32.701482)
459,"-96.806405,32.705964",36.0,32.705964,-96.806405,POINT (-96.806405 32.705964)
460,"-96.806451,32.710446",36.0,32.710446,-96.806451,POINT (-96.806451 32.710446)
461,"-96.806496,32.714928",36.0,32.714928,-96.806496,POINT (-96.806496 32.714928)
462,"-96.806542,32.71941",36.0,32.71941,-96.806542,POINT (-96.806542 32.71941)
463,"-96.806587,32.723892",36.0,32.723892,-96.806587,POINT (-96.806587 32.723892)
464,"-96.806633,32.728374",36.0,32.728374,-96.806633,POINT (-96.806633 32.728374)
465,"-96.806678,32.732856",36.0,32.732856,-96.806678,POINT (-96.806678 32.732856)
466,"-96.806724,32.737338",36.0,32.737338,-96.806724,POINT (-96.806724 32.737338)
467,"-96.806769,32.74182",36.0,32.74182,-96.806769,POINT (-96.806769 32.74182)
468,"-96.806815,32.746302",36.0,32.746302,-96.806815,POINT (-96.806815 32.746302)
469,"-96.80686,32.750784",36.0,32.750784,-96.80686,POINT (-96.80686 32.750784)
470,"-96.806906,32.755265",36.0,32.755265,-96.806906,POINT (-96.806906 32.755265)
471,"-96.806952,32.759747",36.0,32.759747,-96.806952,POINT (-96.806952 32.759747)
472,"-96.806997,32.764229",36.0,32.764229,-96.806997,POINT (-96.806997 32.764229)
473,"-96.807043,32.76871",36.0,32.76871,-96.807043,POINT (-96.807043 32.76871)
474,"-96.807088,32.773192",35.766115,32.773192,-96.807088,POINT (-96.807088 32.773192)
475,"-96.807134,32.777674",36.0,32.777674,-96.807134,POINT (-96.807134 32.777674)
476,"-96.80718,32.782155",36.0,32.782155,-96.80718,POINT (-96.80718 32.782155)
477,"-96.807225,32.786637",34.034501,32.786637,-96.807225,POINT (-96.807225 32.786637)
478,"-96.807271,32.791118",36.0,32.791118,-96.807271,POINT (-96.807271 32.791118)
479,"-96.807316,32.7956",36.0,32.7956,-96.807316,POINT (-96.807316 32.7956)
480,"-96.807362,32.800081",36.0,32.800081,-96.807362,POINT (-96.807362 32.800081)
481,"-96.807408,32.804563",36.0,32.804563,-96.807408,POINT (-96.807408 32.804563)
482,"-96.807453,32.809044",36.0,32.809044,-96.807453,POINT (-96.807453 32.809044)
483,"-96.807499,32.813525",36.0,32.813525,-96.807499,POINT (-96.807499 32.813525)
484,"-96.807545,32.818007",36.0,32.818007,-96.807545,POINT (-96.807545 32.818007)
485,"-96.80759,32.822488",36.0,32.822488,-96.80759,POINT (-96.80759 32.822488)
486,"-96.807636,32.826969",36.0,32.826969,-96.807636,POINT (-96.807636 32.826969)
487,"-96.807682,32.83145",36.0,32.83145,-96.807682,POINT (-96.807682 32.83145)
488,"-96.807727,32.835932",36.0,32.835932,-96.807727,POINT (-96.807727 32.835932)
489,"-96.807773,32.840413",36.0,32.840413,-96.807773,POINT (-96.807773 32.840413)
490,"-96.807819,32.844894",36.0,32.844894,-96.807819,POINT (-96.807819 32.844894)
491,"-96.807864,32.849375",36.0,32.849375,-96.807864,POINT (-96.807864 32.849375)
492,"-96.80791,32.853856",36.0,32.853856,-96.80791,POINT (-96.80791 32.853856)
493,"-96.807956,32.858337",36.0,32.858337,-96.807956,POINT (-96.807956 32.858337)
494,"-96.808001,32.862818",36.0,32.862818,-96.808001,POINT (-96.808001 32.862818)
495,"-96.808047,32.867299",36.0,32.867299,-96.808047,POINT (-96.808047 32.867299)
496,"-96.808093,32.87178",36.0,32.87178,-96.808093,POINT (-96.808093 32.87178)
497,"-96.808138,32.876261",36.0,32.876261,-96.808138,POINT (-96.808138 32.876261)
498,"-96.808184,32.880742",36.0,32.880742,-96.808184,POINT (-96.808184 32.880742)
499,"-96.80823,32.885223",36.0,32.885223,-96.80823,POINT (-96.80823 32.885223)
500,"-96.808276,32.889703",36.0,32.889703,-96.808276,POINT (-96.808276 32.889703)
501,"-96.808321,32.894184",36.0,32.894184,-96.808321,POINT (-96.808321 32.894184)
502,"-96.808367,32.898665",36.0,32.898665,-96.808367,POINT (-96.808367 32.898665)
503,"-96.808413,32.903146",36.0,32.903146,-96.808413,POINT (-96.808413 32.903146)
504,"-96.808458,32.907626",36.0,32.907626,-96.808458,POINT (-96.808458 32.907626)
505,"-96.808504,32.912107",36.0,32.912107,-96.808504,POINT (-96.808504 32.912107)
506,"-96.80855,32.916588",36.0,32.916588,-96.80855,POINT (-96.80855 32.916588)
507,"-96.808596,32.921068",36.0,32.921068,-96.808596,POINT (-96.808596 32.921068)
508,"-96.808641,32.925549",36.0,32.925549,-96.808641,POINT (-96.808641 32.925549)
509,"-96.808687,32.930029",36.0,32.930029,-96.808687,POINT (-96.808687 32.930029)
510,"-96.808733,32.93451",36.0,32.93451,-96.808733,POINT (-96.808733 32.93451)
511,"-96.808779,32.93899",36.0,32.93899,-96.808779,POINT (-96.808779 32.93899)
512,"-96.808825,32.943471",36.0,32.943471,-96.808825,POINT (-96.808825 32.943471)
513,"-96.811631,32.69248",36.0,32.69248,-96.811631,POINT (-96.811631 32.69248)
514,"-96.811677,32.696962",36.0,32.696962,-96.811677,POINT (-96.811677 32.696962)
515,"-96.811723,32.701444",36.0,32.701444,-96.811723,POINT (-96.811723 32.701444)
516,"-96.811769,32.705926",36.0,32.705926,-96.811769,POINT (-96.811769 32.705926)
517,"-96.811815,32.710408",36.0,32.710408,-96.811815,POINT (-96.811815 32.710408)
518,"-96.81186,32.71489",36.0,32.71489,-96.81186,POINT (-96.81186 32.71489)
519,"-96.811906,32.719372",36.0,32.719372,-96.811906,POINT (-96.811906 32.719372)
520,"-96.811952,32.723854",36.0,32.723854,-96.811952,POINT (-96.811952 32.723854)
521,"-96.811998,32.728336",36.0,32.728336,-96.811998,POINT (-96.811998 32.728336)
522,"-96.812044,32.732818",36.0,32.732818,-96.812044,POINT (-96.812044 32.732818)
523,"-96.81209,32.7373",36.0,32.7373,-96.81209,POINT (-96.81209 32.7373)
524,"-96.812136,32.741782",36.0,32.741782,-96.812136,POINT (-96.812136 32.741782)
525,"-96.812181,32.746264",36.0,32.746264,-96.812181,POINT (-96.812181 32.746264)
526,"-96.812227,32.750745",36.0,32.750745,-96.812227,POINT (-96.812227 32.750745)
527,"-96.812273,32.755227",36.0,32.755227,-96.812273,POINT (-96.812273 32.755227)
528,"-96.812319,32.759709",36.0,32.759709,-96.812319,POINT (-96.812319 32.759709)
529,"-96.812365,32.764191",24.954167,32.764191,-96.812365,POINT (-96.812365 32.764191)
530,"-96.812411,32.768672",36.0,32.768672,-96.812411,POINT (-96.812411 32.768672)
531,"-96.812457,32.773154",36.0,32.773154,-96.812457,POINT (-96.812457 32.773154)
532,"-96.812503,32.777635",36.0,32.777635,-96.812503,POINT (-96.812503 32.777635)
533,"-96.812548,32.782117",36.0,32.782117,-96.812548,POINT (-96.812548 32.782117)
534,"-96.812594,32.786599",36.0,32.786599,-96.812594,POINT (-96.812594 32.786599)
535,"-96.81264,32.79108",15.154297,32.79108,-96.81264,POINT (-96.81264 32.79108)
536,"-96.812686,32.795562",36.0,32.795562,-96.812686,POINT (-96.812686 32.795562)
537,"-96.812732,32.800043",36.0,32.800043,-96.812732,POINT (-96.812732 32.800043)
538,"-96.812778,32.804524",36.0,32.804524,-96.812778,POINT (-96.812778 32.804524)
539,"-96.812824,32.809006",36.0,32.809006,-96.812824,POINT (-96.812824 32.809006)
540,"-96.81287,32.813487",36.0,32.813487,-96.81287,POINT (-96.81287 32.813487)
541,"-96.812916,32.817968",36.0,32.817968,-96.812916,POINT (-96.812916 32.817968)
542,"-96.812962,32.82245",36.0,32.82245,-96.812962,POINT (-96.812962 32.82245)
543,"-96.813008,32.826931",36.0,32.826931,-96.813008,POINT (-96.813008 32.826931)
544,"-96.813054,32.831412",36.0,32.831412,-96.813054,POINT (-96.813054 32.831412)
545,"-96.8131,32.835893",36.0,32.835893,-96.8131,POINT (-96.8131 32.835893)
546,"-96.813146,32.840375",36.0,32.840375,-96.813146,POINT (-96.813146 32.840375)
547,"-96.813192,32.844856",36.0,32.844856,-96.813192,POINT (-96.813192 32.844856)
548,"-96.813238,32.849337",36.0,32.849337,-96.813238,POINT (-96.813238 32.849337)
549,"-96.813284,32.853818",36.0,32.853818,-96.813284,POINT (-96.813284 32.853818)
550,"-96.81333,32.858299",36.0,32.858299,-96.81333,POINT (-96.81333 32.858299)
551,"-96.813376,32.86278",36.0,32.86278,-96.813376,POINT (-96.813376 32.86278)
552,"-96.813422,32.867261",36.0,32.867261,-96.813422,POINT (-96.813422 32.867261)
553,"-96.813468,32.871742",36.0,32.871742,-96.813468,POINT (-96.813468 32.871742)
